,Bright,sizeChange
0,50.0,2.0
1,51.5576733692346,2.1554531446527627
2,48.86942436359809,1.8870627078987365
3,53.7281563438689,2.368556637441613
4,57.99829441216602,2.7597519830716535
5,51.637189707302724,2.1633542560147316
6,51.701852722204606,2.1697757017019312
7,53.33995260062362,2.330924665725976
8,50.76650342628968,2.0766128361779095
9,45.22991822682059,1.531835396112802
10,46.972790018768286,1.6995697907983143
11,43.193591704441936,1.3444731643573393
12,43.01534156465664,1.3286098311659333
13,50.46618137711939,2.0466096968044063
14,45.47493344851072,1.555059807525823
15,45.8823380072043,1.593954781624138
16,52.46619681940197,2.2453772611498963
17,50.976453404554434,2.097567830150601
18,55.17467145539661,2.5062212389829233
19,50.87167868812595,2.0871127172046484
20,56.95743298649353,2.6689733278342462
21,57.418395632353125,2.709591948095834
22,54.33966877156705,2.4272820926353558
23,47.891559656400986,1.7899336017551395
24,52.30269287510807,2.229257171644544
25,47.82391555644252,1.7832462176986392
26,45.688694123657385,1.5754255600850362
27,46.07625507973403,1.6125832840391272
28,47.08328908339473,1.7103792218890044
29,43.708685620125166,1.3908300307286743
30,45.85370832799826,1.5912106194228839
31,47.33758329820676,1.7353199646195936
32,50.92603930040615,2.0925378097515974
33,54.368294058828894,2.4300131314504685
34,54.43664725942599,2.436527657178622
35,52.96242942277948,2.294095267832977
36,53.862631106197114,2.3815311860757618
37,52.153008269501264,2.214472984939673
38,54.94559475541519,2.484719754108605
39,52.43101460919777,2.241911253683149
40,52.84838673333974,2.282928351203784
41,46.4475732706082,1.648446666087746
42,44.44973186567398,1.4587957526132778
43,47.01239973583362,1.703442531924009
44,48.204622008327505,1.8209429171381992
45,43.9960510129133,1.4170134094825977
46,49.261737511712425,1.9262072642650507
47,45.80185743648653,1.5862447912529052
48,52.373259715279595,2.2362182885586708
49,48.72785448027254,1.872956736000861
50,49.65178100291051,1.9651816185149744
51,57.999171600570676,2.759827042326774
52,54.71518093630896,2.4629720231911074
53,53.84464489162392,2.3797977222503883
54,55.52500196661976,2.5388618439023283
55,48.96459476283839,1.8965518789473255
56,48.40977726751426,1.8413119955174437
57,50.10602097582302,2.010601998273153
58,42.259160339221836,1.262385301015556
59,42.00289603145349,1.2403498848053267
60,46.377686551973504,1.6416781112194847
61,46.32436071848792,1.6365191731911792
62,52.69345949558111,2.267729317979348
63,46.26883229010191,1.6311524601761365
64,54.801762377101554,2.471157959497752
65,55.05023380191841,2.494556463830736
66,55.817140377970794,2.565846843888185
67,57.98140441964624,2.7583062527014457
68,49.51709224660289,1.9517186069755885
69,48.49750854166557,1.8500328713098013
70,47.08362315323148,1.7104119284057102
71,52.49865749561427,2.248573828005871
72,49.9928427959177,1.999284279622323
73,44.803914085361534,1.4917750505893899
74,45.119577065171256,1.5214194464045756
75,43.04787350362855,1.3314979932791102
76,42.60012381648269,1.292027405171926
77,48.68913982221707,1.8691013704257595
78,45.14298983881646,1.5236272800650885
79,51.73214291592235,2.172782505255931
80,49.20570672496676,1.9206124062554972
81,49.331037941231116,1.933128730244739
82,56.93047150945657,2.666577749971656
83,56.909370049569034,2.6647013429789155
84,55.271065018105766,2.515231987942927
85,53.116330744480095,2.30913530379241
86,51.62747438019364,2.162389166332426
87,49.039553608184875,1.9040291236726592
88,46.60326620314294,1.6635552769001174
89,46.54537036522817,1.657932285095509
90,45.03288458622754,1.5132551176750053
91,44.14671910210495,1.4308300958375704
92,43.8689019457974,1.4054005441950543
93,49.08541632564634,1.9086053305904374
94,49.604201369798844,1.9604253032080745
95,51.18547431483754,2.1184087925200776
96,48.57958693177949,1.8581970279532214
97,56.56643949216578,2.6340243829795718
98,57.99022967563122,2.759061782531371
99,55.78405033050763,2.5628012877814426
