,Temp,sizeChange
0,64.0,2.3947506404498085
1,58.5576733692346,1.856016857931429
2,61.86942436359809,2.1863999017997355
3,60.7281563438689,2.072783478354234
4,61.99829441216602,2.1991671233129733
5,64.63718970730272,2.4555841908206717
6,64.7018527222046,2.461710427613999
7,57.33995260062362,1.7355527489418194
8,56.76650342628968,1.6794385131795428
9,56.22991822682059,1.627394761985348
10,55.972790018768286,1.6026350670234315
11,52.193591704441936,1.256727156229141
12,54.01534156465664,1.418779051907427
13,58.46618137711939,1.8469181370391978
14,59.47493344851072,1.9475054047063873
15,54.8823380072043,1.4991183141825313
16,58.46619681940197,1.8469196722206636
17,63.976453404554434,2.392487186491017
18,65.1746714553966,2.5062212389829224
19,67.87167868812594,2.7488915753568284
20,61.95743298649353,2.195120684911417
21,64.41839563235312,2.4347890977682805
22,62.33966877156705,2.2329053987187
23,62.891559656400986,2.287157947202518
24,55.30269287510807,1.5387199293248532
25,55.82391555644252,1.5883566791555785
26,56.688694123657385,1.671862236903946
27,60.07625507973403,2.0076254710227124
28,58.08328908339473,1.8089135585272271
29,55.708685620125166,1.5773350208720325
30,55.85370832799826,1.5912106194228839
31,55.33758329820676,1.5420246989792514
32,63.92603930040615,2.3876375398806973
33,65.3682940588289,2.524298195929299
34,65.436647259426,2.5306580553095537
35,59.96242942277948,1.9962429466973326
36,60.862631106197114,2.0862096577472693
37,59.153008269501264,1.9153514262861704
38,64.94559475541519,2.484719754108604
39,57.43101460919777,1.7445050729782001
40,57.84838673333974,1.785664912169063
41,56.4475732706082,1.648446666087746
42,52.44973186567398,1.2789078852309097
43,60.01239973583362,2.0012399734244872
44,57.204622008327505,1.7222683775728926
45,60.9960510129133,2.0995228329302025
46,54.261737511712425,1.4414176299665928
47,56.80185743648653,1.682884062674519
48,60.373259715279595,2.0373216384987916
49,58.72785448027254,1.872956736000861
50,62.65178100291051,2.263635019281837
51,62.999171600570676,2.2976890630967857
52,60.71518093630896,2.0714876255944805
53,66.84464489162391,2.658937582439559
54,61.52500196661976,2.152205333066424
55,62.96459476283839,2.2943071163490787
56,56.40977726751426,1.644785066418733
57,53.10602097582302,1.33666810493995
58,60.259160339221836,2.025914583497423
59,58.00289603145349,1.8009507411981351
60,60.377686551973504,2.0377641661790897
61,53.32436071848792,1.356170129847312
62,58.69345949558111,1.8695314934548726
63,62.26883229010191,2.2259149595514898
64,59.801762377101554,1.9801768868823826
65,65.05023380191841,2.494556463830736
66,64.81714037797079,2.472610152260908
67,67.98140441964624,2.7583062527014457
68,67.51709224660289,2.71820406622707
69,62.49750854166557,2.248460706619833
70,58.08362315323148,1.808946660607841
71,58.49865749561427,1.8501471211933225
72,60.9928427959177,2.0992028030970564
73,55.803914085361534,1.586441658211369
74,53.119577065171256,1.3378748648734797
75,58.04787350362855,1.8054049269658659
76,53.60012381648269,1.3809973531502149
77,58.68913982221707,1.8691013704257595
78,57.14298983881646,1.7162266149085306
79,57.73214291592235,1.7741813172775212
80,66.20570672496676,2.6013933119789017
81,66.33103794123112,2.6127716183427023
82,65.93047150945657,2.5762559911114056
83,63.909370049569034,2.3860329751996403
84,67.27106501810576,2.69667997376547
85,61.116330744480095,2.1115172883174416
86,60.62747438019364,2.0627268584733036
87,59.039553608184875,1.9040291236726592
88,54.60326620314294,1.473054262976135
89,59.54537036522817,1.954544865449476
90,58.03288458622754,1.8039203334833704
91,59.14671910210495,1.9147236445295408
92,55.8689019457974,1.592666732355366
93,54.08541632564634,1.4252012284109685
94,61.604201369798844,2.1600769907498454
95,58.18547431483754,1.8190436587262317
96,64.57958693177949,2.450119239390122
97,67.56643949216578,2.7224986231378074
98,60.99022967563122,2.0989421322862887
99,64.78405033050763,2.4694847035377103
