,Bright,sizeChange
0,49.0,1.9000832500842404
1,51.5576733692346,2.1554531446527627
2,48.86942436359809,1.8870627078987365
3,52.7281563438689,2.271136032361169
4,55.99829441216602,2.5824691363790078
5,57.637189707302724,2.7286424698153424
6,51.701852722204606,2.1697757017019312
7,47.33995260062362,1.7355527489418194
8,51.76650342628968,2.1761924020427212
9,48.22991822682059,1.82345254600218
10,47.972790018768286,1.7979704091403568
11,44.193591704441936,1.435140608506364
12,50.01534156465664,2.00153415616476
13,44.46618137711939,1.4603205904020184
14,47.47493344851072,1.7488264892589833
15,47.8823380072043,1.789021654363185
16,51.46619681940197,2.146357584377826
17,55.976453404554434,2.5804696506178977
18,49.17467145539661,1.9175139625446451
19,49.87167868812595,1.9871680448917621
20,54.95743298649353,2.485833881489799
21,55.418395632353125,2.5289609726805082
22,54.33966877156705,2.4272820926353558
23,47.891559656400986,1.7899336017551395
24,49.30269287510807,1.9302975285025965
25,50.82391555644252,2.082344978575879
26,46.688694123657385,1.671862236903946
27,50.07625507973403,2.0076254710227124
28,48.08328908339473,1.8089135585272271
29,42.708685620125166,1.301541425215166
30,51.85370832799826,2.184841835764174
31,45.33758329820676,1.5420246989792514
32,52.92603930040615,2.2905339930778505
33,49.368294058828894,1.9368504044841757
34,57.43664725942599,2.711186842149311
35,55.96242942277948,2.5791851240026795
36,49.862631106197114,1.9862633266306589
37,49.153008269501264,1.9153514262861704
38,52.94559475541519,2.2924479992074973
39,48.43101460919777,1.8434225368053059
40,45.84838673333974,1.590700719826905
41,47.4475732706082,1.7461340882762273
42,46.44973186567398,1.6486558600568126
43,50.01239973583362,2.0012399734244872
44,48.204622008327505,1.8209429171381992
45,44.9960510129133,1.5097914824980003
46,44.261737511712425,1.4414176299665928
47,48.80185743648653,1.88032887054433
48,47.373259715279595,1.73882594701879
49,52.72785448027254,2.2711064007265596
50,56.65178100291051,2.641690463232279
51,53.999171600570676,2.394671027053128
52,54.71518093630896,2.4629720231911074
53,55.84464489162392,2.5683761478461897
54,54.52500196661976,2.444934053632347
55,51.96459476283839,2.1958300211413833
56,49.40977726751426,1.940994855091853
57,50.10602097582302,2.010601998273153
58,46.259160339221836,1.6302182448427869
59,45.00289603145349,1.5104349161024855
60,47.377686551973504,1.7392610941867381
61,48.32436071848792,1.8328270411914431
62,46.69345949558111,1.672325964502734
63,48.26883229010191,1.8273142879141604
64,53.801762377101554,2.3756624344942185
65,57.05023380191841,2.677202310827207
66,54.817140377970794,2.472610152260908
67,57.98140441964624,2.7583062527014457
68,56.51709224660289,2.629582116447626
69,50.49750854166557,2.0497405949806975
70,47.08362315323148,1.7104119284057102
71,50.49865749561427,2.0498554191449427
72,45.9928427959177,1.6045615700839342
73,50.803914085361534,2.0803481405097717
74,50.119577065171256,2.011957564036369
75,43.04787350362855,1.3314979932791102
76,44.60012381648269,1.4727618502222073
77,46.68913982221707,1.6719056071604497
78,45.14298983881646,1.5236272800650885
79,47.73214291592235,1.77418131727752
80,52.20570672496676,2.2196807454698213
81,50.331037941231116,2.0331007713574425
82,56.93047150945657,2.666577749971656
83,57.909370049569034,2.752129953194138
84,56.271065018105766,2.6073323244297413
85,51.116330744480095,2.1115172883174416
86,53.62747438019364,2.3588213930006963
87,47.039553608184875,1.706098750182435
88,51.60326620314294,2.159984072819372
89,42.54537036522817,1.287242803982037
90,47.03288458622754,1.7054462813926439
91,42.14671910210495,1.2526907934958476
92,49.8689019457974,1.9868903823384216
93,48.08541632564634,1.8091243430390385
94,50.604201369798844,2.0604017629102924
95,47.18547431483754,1.720390782283683
96,53.57958693177949,2.3541848063205713
97,53.56643949216578,2.3529111468998725
98,56.99022967563122,2.671884463658005
99,52.78405033050763,2.2766206129844284
