,Moist,sizeChange
0,22.0,0.4464738079764045
1,24.557673369234603,0.3153010262922719
2,25.869424363598092,0.25435923271664984
3,22.728156343868907,0.4113462849627097
4,19.99829441216602,0.4956504237986514
5,27.637189707302728,0.19018923332514517
6,23.701852722204602,0.35985873118918477
7,21.33995260062362,0.47229977849911436
8,18.76650342628968,0.4757194310041055
9,16.22991822682059,0.3562280340765203
10,15.972790018768286,0.34263306066159255
11,18.193591704441936,0.45478633368931776
12,12.015341564656637,0.17987285665037483
13,17.466181377119387,0.4211890711492429
14,17.47493344851072,0.42162588613493457
15,20.882338007204297,0.4852479873576316
16,17.466196819401976,0.4211898424045568
17,20.976453404554437,0.48297025360118495
18,21.174671455396613,0.4775071855566307
19,20.871678688125947,0.48549268913146015
20,25.957432986493526,0.25067221032034737
21,22.41839563235312,0.4268988771075104
22,22.339668771567048,0.4307254171140142
23,19.891559656400982,0.49549002090098787
24,20.302692875108075,0.4944031127163569
25,21.823915556442522,0.45405719685765383
26,12.688694123657385,0.20050994488738969
27,14.076255079734032,0.25207729661994577
28,19.08328908339473,0.48444039749893947
29,17.70868562012517,0.43304586068665984
30,17.85370832799826,0.4398560106080473
31,21.337583298206763,0.4723784090060595
32,19.926039300406156,0.49557581602433215
33,23.368294058828898,0.37766474214804074
34,20.43664725942599,0.4930618578402503
35,22.962429422779483,0.399184750495831
36,22.86263110619711,0.40439831112517244
37,23.153008269501264,0.38912713126788434
38,21.945594755415193,0.4488637715420888
39,18.43101460919777,0.464185150641959
40,14.848386733339737,0.28637324399033975
41,16.4475732706082,0.3678299936810998
42,17.449731865673982,0.4203664524165631
43,18.012399735833615,0.4470220552509133
44,17.204622008327505,0.40788530294070957
45,17.996051012913295,0.44629877357084863
46,22.261737511712425,0.4344533962239641
47,21.80185743648653,0.454975095626675
48,22.373259715279595,0.4290998704779894
49,24.72785448027254,0.30680847491920943
50,27.65178100291051,0.18974198474923187
51,19.999171600570676,0.49565045413587244
52,22.71518093630896,0.41201129844919737
53,26.84464489162392,0.21643699889009377
54,21.52500196661976,0.4658198742083235
55,17.964594762838384,0.44489714900921074
56,21.409777267514254,0.46993233583386596
57,14.106020975823022,0.25332523310103927
58,14.25916033922184,0.25984091602014897
59,18.00289603145349,0.4466020389388867
60,18.377686551973504,0.46215685445944077
61,14.324360718487913,0.2626633041606267
62,16.69345949558111,0.38095943655437525
63,19.268832290101916,0.4884598509015474
64,23.801762377101557,0.3545448875134817
65,20.05023380191841,0.49561602530151194
66,19.81714037797079,0.49519451638508966
67,24.981404419646235,0.29445297325242176
68,22.51709224660289,0.4220233526991957
69,26.497508541665567,0.22920145741320902
70,23.083623153231475,0.3928017204100147
71,21.49865749561427,0.46678211125283137
72,20.992842795917703,0.4825523595484995
73,20.803914085361537,0.4869840967031542
74,16.11957706517126,0.3503745322450492
75,13.047873503628551,0.21264536385988062
76,12.600123816482697,0.19764129970310837
77,20.689139822217072,0.4892523691260788
78,16.14298983881646,0.3516144031124722
79,16.732142915922353,0.38302106177280026
80,22.205706724966763,0.4370941722485433
81,26.33103794123112,0.2356083970522039
82,25.930471509456563,0.25179612076798324
83,27.909370049569034,0.1820497907573354
84,27.271065018105766,0.20182924280833875
85,21.116330744480095,0.4792063177337536
86,17.62747438019364,0.42913551074655837
87,23.039553608184875,0.3951284964973657
88,18.60326620314294,0.4703818810011677
89,19.545370365228177,0.49284548667061207
90,14.032884586227539,0.2502698007343561
91,14.146719102104957,0.2550412731002535
92,18.8689019457974,0.4787832827017035
93,17.08541632564634,0.40168966034862563
94,20.60420136979884,0.49071761170620715
95,22.185474314837542,0.4380391997570688
96,25.57958693177949,0.2668734238944975
97,27.566439492165777,0.19237567864877914
98,26.99022967563122,0.21131913150872317
99,23.784050330507633,0.35548567533994163
