,Moist,sizeChange
0,20.0,0.49565046350195757
1,19.557673369234603,0.492994444294882
2,22.869424363598092,0.40404483926354684
3,25.728156343868907,0.2603876974296003
4,23.99829441216602,0.34415330285887497
5,27.637189707302728,0.19018923332514517
6,25.701852722204602,0.26152512433601277
7,18.33995260062362,0.46069182617575904
8,23.76650342628968,0.3564182612648143
9,16.22991822682059,0.3562280340765203
10,16.972790018768286,0.3957791032502874
11,18.193591704441936,0.45478633368931776
12,13.015341564656637,0.21151246295679743
13,14.466181377119387,0.2689012827580672
14,21.47493344851072,0.4676376134661692
15,14.882338007204297,0.2879706082627471
16,20.466196819401976,0.49270179622903487
17,21.976453404554437,0.44751313756354705
18,26.174671455396613,0.24179741762415413
19,24.871678688125947,0.2997543611227582
20,22.957432986493526,0.3994467692132994
21,20.41839563235312,0.49327272332122635
22,24.339668771567048,0.32639064267076623
23,21.891559656400982,0.45119665556449473
24,16.302692875108075,0.3601008659127031
25,13.823915556442522,0.24174074659838024
26,16.688694123657385,0.38070533420760155
27,18.076255079734032,0.4498120987329813
28,13.083289083394732,0.21388644762215003
29,20.70868562012517,0.4888893100329822
30,13.853708327998259,0.24293853230017617
31,22.337583298206763,0.43082597712201326
32,16.926039300406156,0.3933123856023366
33,24.368294058828898,0.3249220182122576
34,24.43664725942599,0.32142998515638377
35,19.962429422779483,0.49563119901786473
36,20.86263110619711,0.48569824786214894
37,22.153008269501264,0.4395458481168423
38,21.945594755415193,0.4488637715420888
39,19.43101460919777,0.49127094542948635
40,14.848386733339737,0.28637324399033975
41,20.4475732706082,0.49293140977866307
42,19.449731865673982,0.4915519987389219
43,12.012399735833615,0.1797884379580453
44,13.204622008327505,0.2182001288928334
45,14.996051012913295,0.29337261360111555
46,20.261737511712425,0.4947172264280397
47,15.801857436486529,0.3337021621140971
48,25.373259715279595,0.27612514000258187
49,23.72785448027254,0.3584742345768099
50,23.65178100291051,0.36252740120037
51,22.999171600570676,0.397255011275465
52,23.71518093630896,0.35914893064593567
53,19.84464489162392,0.49532127771732937
54,18.52500196661976,0.46763529880763555
55,17.964594762838384,0.44489714900921074
56,16.409777267514254,0.36581191684981446
57,18.10602097582302,0.45109309625946375
58,15.25916033922184,0.30616683544930196
59,19.00289603145349,0.4824426894445273
60,20.377686551973504,0.4937111901699267
61,13.324360718487913,0.2225517234827823
62,16.69345949558111,0.38095943655437525
63,23.268832290101916,0.3829691138575059
64,18.801762377101557,0.47679986937791935
65,20.05023380191841,0.49561602530151194
66,21.81714037797079,0.4543399237046484
67,25.981404419646235,0.2496771063823174
68,23.51709224660289,0.3697172590140357
69,22.497508541665567,0.42299729401399466
70,21.083623153231475,0.4801260627705735
71,19.49865749561427,0.4922436201896328
72,19.992842795917703,0.4956497643610442
73,19.803914085361537,0.4951262457107695
74,14.11957706517126,0.25389557379024247
75,19.04787350362855,0.4835790048534103
76,16.600123816482697,0.37597854010124687
77,18.689139822217072,0.4732574170317057
78,15.142989838816462,0.30046841774600097
79,19.732142915922353,0.49467316409404655
80,19.205706724966763,0.48718676346718076
81,23.33103794123112,0.37965289490259335
82,21.930471509456563,0.44952086646845957
83,23.909370049569034,0.3488433682930457
84,21.271065018105766,0.4745393670056621
85,20.116330744480095,0.4954658320280029
86,18.62747438019364,0.47120737874392843
87,18.039553608184875,0.448215376146186
88,15.60326620314294,0.323466509359747
89,17.545370365228177,0.42511864090617185
90,18.03288458622754,0.447923228086952
91,16.146719102104957,0.3518120084310104
92,20.8689019457974,0.48555598556340585
93,22.08541632564634,0.44264244111033063
94,15.60420136979884,0.32351431215661897
95,23.185474314837542,0.38740368618939874
96,22.57958693177949,0.4188951156436721
97,23.566439492165777,0.36708170018484393
98,24.99022967563122,0.2940296927400675
99,25.784050330507633,0.25798627686366227
