,Bright,sizeChange
0,46.0,1.6052493595501927
1,48.5576733692346,1.856016857931429
2,53.86942436359809,2.382185747687246
3,51.7281563438689,2.172386816599503
4,54.99829441216602,2.48967699367006
5,55.637189707302724,2.5492504036320125
6,51.701852722204606,2.1697757017019312
7,50.33995260062362,2.033991986477
8,51.76650342628968,2.1761924020427212
9,52.22991822682059,2.222072365520151
10,48.972790018768286,1.897369229276878
11,42.193591704441936,1.256727156229141
12,43.01534156465664,1.3286098311659333
13,43.46618137711939,1.3689113902506163
14,45.47493344851072,1.555059807525823
15,49.8823380072043,1.9882339364646477
16,49.46619681940197,1.9466323537455443
17,54.976453404554434,2.4876232724725575
18,51.17467145539661,2.117332258830041
19,52.87167868812595,2.285210557536672
20,53.95743298649353,2.390658054436344
21,53.418395632353125,2.3385492220715935
22,54.33966877156705,2.4272820926353558
23,53.891559656400986,2.384317994825726
24,45.30269287510807,1.5387199293248532
25,44.82391555644252,1.4936465168726478
26,44.688694123657385,1.4810129401648762
27,50.07625507973403,2.0076254710227124
28,46.08328908339473,1.6132603368617817
29,42.708685620125166,1.301541425215166
30,51.85370832799826,2.184841835764174
31,53.33758329820676,2.3306942175931193
32,50.92603930040615,2.0925378097515974
33,56.368294058828894,2.6161455689495727
34,57.43664725942599,2.711186842149311
35,51.96242942277948,2.1956155608499928
36,51.862631106197114,2.185726455546742
37,50.153008269501264,2.0153005284439676
38,51.94559475541519,2.1939480618774714
39,54.43101460919777,2.4359911926315183
40,52.84838673333974,2.282928351203784
41,51.4475732706082,2.1445050769624667
42,42.44973186567398,1.2789078852309097
43,47.01239973583362,1.703442531924009
44,42.204622008327505,1.2576780378859294
45,49.9960510129133,1.9996051012964617
46,48.261737511712425,1.8266101208930852
47,50.80185743648653,2.0801428067087833
48,47.373259715279595,1.73882594701879
49,49.72785448027254,1.9727871275665023
50,55.65178100291051,2.5505992166150353
51,53.999171600570676,2.394671027053128
52,54.71518093630896,2.4629720231911074
53,52.84464489162392,2.282561645546862
54,48.52500196661976,1.8527670356402661
55,45.96459476283839,1.6018479561006642
56,51.40977726751426,2.1407446988130876
57,44.10602097582302,1.4270920614849696
58,48.259160339221836,1.8263543435089074
59,46.00289603145349,1.605527688573644
60,43.377686551973504,1.3609541966330794
61,47.32436071848792,1.7340209783580618
62,48.69345949558111,1.8695314934548726
63,51.26883229010191,2.126713274454498
64,47.801762377101554,1.7810571835703415
65,53.05023380191841,2.302680248906438
66,52.817140377970794,2.279865571807201
67,56.98140441964624,2.6711014213861586
68,57.51709224660289,2.718204066227071
69,53.49750854166557,2.346228641592783
70,48.08362315323148,1.808946660607841
71,48.49865749561427,1.8501471211933225
72,49.9928427959177,1.999284279622323
73,49.803914085361534,1.9803920367988161
74,46.119577065171256,1.6167546695630441
75,44.04787350362855,1.4217589050777646
76,43.60012381648269,1.3809973531502149
77,47.68913982221707,1.769936867461116
78,51.14298983881646,2.1141747102848387
79,47.73214291592235,1.77418131727752
80,52.20570672496676,2.2196807454698213
81,53.331037941231116,2.330057542253615
82,52.93047150945657,2.2909678469395947
83,56.909370049569034,2.6647013429789155
84,54.271065018105766,2.4207300661312994
85,49.116330744480095,1.9116905322485507
86,47.62747438019364,1.7638540972561272
87,46.039553608184875,1.6090521107381706
88,46.60326620314294,1.6635552769001174
89,48.54537036522817,1.8547929882690606
90,42.03288458622754,1.2429175645978094
91,45.14671910210495,1.5239790648804454
92,48.8689019457974,1.8870106327792715
93,48.08541632564634,1.8091243430390385
94,49.604201369798844,1.9604253032080745
95,54.18547431483754,2.4125424431277325
96,51.57958693177949,2.1576310756523034
97,52.56643949216578,2.2552444878444597
98,49.99022967563122,1.9990229676408446
99,49.78405033050763,1.9784058722327102
