,Temp,sizeChange
0,61.0,2.0999167499157605
1,61.5576733692346,2.1554531446527627
2,60.86942436359809,2.086887711328762
3,64.7281563438689,2.464199849653161
4,62.99829441216602,2.2976032870805274
5,61.637189707302724,2.1633542560147316
6,64.7018527222046,2.461710427613999
7,64.33995260062362,2.427309179992208
8,60.76650342628968,2.0766128361779095
9,60.22991822682059,2.022990809899996
10,53.972790018768286,1.4148856771824914
11,53.193591704441936,1.3444731643573402
12,56.01534156465664,1.606723972826925
13,52.46618137711939,1.2803394276727347
14,58.47493344851072,1.8477882458532784
15,61.8823380072043,2.1876799718620443
16,62.46619681940197,2.2453772611498963
17,62.976453404554434,2.2954672002610215
18,62.17467145539661,2.216614142048699
19,63.87167868812595,2.3824029434597698
20,66.95743298649353,2.6689733278342462
21,59.418395632353125,1.9418559523257273
22,58.33966877156705,1.8343472481845087
23,61.891559656400986,2.1885939766381273
24,62.30269287510807,2.229257171644544
25,54.82391555644252,1.4936465168726478
26,53.688694123657385,1.3890168988404539
27,52.07625507973403,1.2466361898702008
28,55.08328908339473,1.5179999210186335
29,52.708685620125166,1.301541425215166
30,53.85370832799826,1.4040157874573238
31,56.33758329820676,1.6377979109993928
32,64.92603930040616,2.482878638337777
33,61.368294058828894,2.136616324867615
34,64.436647259426,2.436527657178623
35,67.96242942277948,2.7566809478847385
36,61.862631106197114,2.185726455546742
37,60.153008269501264,2.0153005284439676
38,59.94559475541519,1.9945594889611258
39,59.43101460919777,1.9431168064367466
40,61.84838673333974,2.184314208842887
41,60.4475732706082,2.044749856999086
42,55.44973186567398,1.5526650518833882
43,54.01239973583362,1.4185097255925996
44,58.204622008327505,1.8209429171381992
45,57.9960510129133,1.8002730425494284
46,57.261737511712425,1.7278719950015042
47,62.80185743648653,2.2783670435237733
48,59.373259715279595,1.937346478948033
49,58.72785448027254,1.872956736000861
50,62.65178100291051,2.263635019281837
51,61.999171600570676,2.199253971876338
52,59.71518093630896,1.9715200188966597
53,60.84464489162392,2.084414309063838
54,61.52500196661976,2.152205333066424
55,58.96459476283839,1.8965518789473255
56,61.40977726751426,2.1407446988130876
57,56.10602097582302,1.615449007348822
58,53.259160339221836,1.3503319060000785
59,53.00289603145349,1.3275057588178734
60,54.377686551973504,1.4521253077961556
61,61.32436071848792,2.1322428409443313
62,61.69345949558111,2.1689423975175552
63,59.26883229010191,1.9269157855058612
64,60.801762377101554,2.0801333160323283
65,62.05023380191841,2.204308213465745
66,62.817140377970794,2.279865571807201
67,62.98140441964624,2.2959514783518213
68,62.51709224660289,2.2503886180918444
69,58.49750854166557,1.8500328713098013
70,57.08362315323148,1.7104119284057102
71,58.49865749561427,1.8501471211933225
72,53.9928427959177,1.4167198611991147
73,58.803914085361534,1.8805338003511207
74,56.119577065171256,1.6167546695630441
75,53.04787350362855,1.3314979932791102
76,59.60012381648269,1.9600177091786006
77,55.68913982221707,1.5754681215632922
78,61.14298983881646,2.1141747102848387
79,58.73214291592235,1.8733838549940245
80,66.20570672496676,2.6013933119789017
81,65.33103794123112,2.5208269250975617
82,66.93047150945657,2.666577749971656
83,59.909370049569034,1.990937066990994
84,60.271065018105766,2.0271048421959006
85,63.116330744480095,2.30913530379241
86,62.62747438019364,2.2612462103317217
87,58.039553608184875,1.8045808471113345
88,58.60326620314294,1.8605532481622076
89,55.54537036522817,1.561760108181562
90,58.03288458622754,1.8039203334833704
91,59.14671910210495,1.9147236445295408
92,58.8689019457974,1.8870106327792715
93,57.08541632564634,1.7105874884837944
94,61.604201369798844,2.1600769907498454
95,61.18547431483754,2.1184087925200776
96,62.57958693177949,2.2565377093147303
97,60.56643949216578,2.05662880872395
98,65.99022967563121,2.5817309792174874
99,63.78405033050763,2.373953435103411
