,Temp,sizeChange
0,57.0,1.7022299327533643
1,61.5576733692346,2.1554531446527627
2,63.86942436359809,2.382185747687246
3,59.7281563438689,1.972817308343779
4,65.99829441216602,2.5824691363790078
5,67.63718970730272,2.7286424698153424
6,63.701852722204606,2.366014983897436
7,64.33995260062362,2.427309179992208
8,56.76650342628968,1.6794385131795428
9,61.22991822682059,2.122837015531046
10,54.972790018768286,1.5076057501279319
11,53.193591704441936,1.3444731643573402
12,54.01534156465664,1.418779051907427
13,52.46618137711939,1.2803394276727347
14,56.47493344851072,1.6510987840262312
15,57.8823380072043,1.789021654363186
16,63.46619681940197,2.3431904851791585
17,65.97645340455443,2.5804696506178977
18,67.1746714553966,2.688196086386362
19,66.87167868812594,2.661346436856613
20,64.95743298649353,2.485833881489799
21,67.41839563235312,2.709591948095834
22,65.33966877156705,2.521631387552431
23,56.891559656400986,1.691634932142541
24,59.30269287510807,1.9302975285025965
25,61.82391555644252,2.181887601944678
26,60.688694123657385,2.0688422046582216
27,59.07625507973403,1.9076911382931034
28,52.08328908339473,1.247239865230006
29,55.708685620125166,1.5773350208720325
30,55.85370832799826,1.5912106194228839
31,59.33758329820676,1.9337825413404919
32,63.92603930040615,2.3876375398806973
33,62.368294058828894,2.235728635541366
34,63.43664725942599,2.340321812443982
35,59.96242942277948,1.9962429466973326
36,59.862631106197114,1.9862633266306589
37,64.15300826950127,2.409432936071442
38,58.94559475541519,1.8946570551036699
39,56.43101460919777,1.6468421958331638
40,54.84838673333974,1.4959374866266273
41,61.4475732706082,2.1445050769624667
42,56.44973186567398,1.6486558600568126
43,52.01239973583362,1.2411632948295899
44,59.204622008327505,1.9205041057325134
45,54.9960510129133,1.5097914824980003
46,54.261737511712425,1.4414176299665928
47,58.80185743648653,1.88032887054433
48,60.373259715279595,2.0373216384987916
49,58.72785448027254,1.872956736000861
50,61.65178100291051,2.1648035648789627
51,59.999171600570676,1.9999171600571155
52,64.71518093630897,2.4629720231911083
53,61.84464489162392,2.18394319619937
54,62.52500196661976,2.251167154114958
55,63.96459476283839,2.3913468592304015
56,62.40977726751426,2.239818322278675
57,55.10602097582302,1.5201416668571364
58,54.259160339221836,1.4411800241345174
59,59.00289603145349,1.90037213251447
60,60.377686551973504,2.0377641661790897
61,59.32436071848792,1.9324617619150337
62,58.69345949558111,1.8695314934548726
63,57.26883229010191,1.728568371567299
64,58.801762377101554,1.880319398642589
65,59.05023380191841,1.9050947110262273
66,62.817140377970794,2.279865571807201
67,60.98140441964624,2.0980617474074914
68,63.51709224660289,2.3481279999579256
69,61.49750854166557,2.1494716294390246
70,58.08362315323148,1.808946660607841
71,61.49865749561427,2.14958588260167
72,55.9928427959177,1.604561570083935
73,60.803914085361534,2.0803481405097717
74,53.119577065171256,1.3378748648734797
75,52.04787350362855,1.2442020391240494
76,53.60012381648269,1.3809973531502149
77,56.68913982221707,1.6719056071604497
78,55.14298983881646,1.5236272800650885
79,62.73214291592235,2.2715273521908568
80,64.20570672496676,2.4144791948534357
81,67.33103794123112,2.701944035806742
82,60.93047150945657,2.0929800772620957
83,61.909370049569034,2.1903590304082323
84,67.27106501810576,2.69667997376547
85,64.1163307444801,2.4059175789828617
86,59.62747438019364,1.9627517455356365
87,61.039553608184875,2.103861843864193
88,58.60326620314294,1.8605532481622076
89,52.54537036522817,1.287242803982037
90,52.03288458622754,1.24291756459781
91,56.14671910210495,1.6193698882297383
92,53.8689019457974,1.4054005441950543
93,56.08541632564634,1.6134651111366067
94,58.604201369798844,1.8606463105139648
95,61.18547431483754,2.1184087925200776
96,61.57958693177949,2.1576310756523034
97,63.56643949216578,2.3529111468998725
98,66.99022967563121,2.671884463658004
99,64.78405033050763,2.4694847035377103
